anno,comune_catasto,zona,fascia,tipo_immobile,operazione,stato_conservazione,prezzo_min,prezzo_max,prezzo_medio
2008,F257,D18,D,laboratori,acquisto,normale,640.0,950.0,795.0
2008,F257,D18,D,laboratori,affitto,normale,2.6500000000000004,5.1,3.9
2008,F257,D18,D,box,acquisto,normale,690.0,1000.0,845.0
2008,F257,D18,D,box,affitto,normale,2.8499999999999996,4.2,3.5
2008,F257,D18,D,abitazioni_civili,acquisto,normale,1180.0,1690.0,1435.0
2008,F257,D18,D,abitazioni_civili,affitto,normale,4.45,6.4,5.4
2008,F257,D18,D,abitazioni_di_tipo_economico,acquisto,normale,1050.0,1460.0,1255.0
2008,F257,D18,D,abitazioni_di_tipo_economico,affitto,normale,4.0,5.55,4.8
2008,F257,D19,D,ville_e_villini,acquisto,normale,1300.0,1640.0,1470.0
2008,F257,D19,D,ville_e_villini,affitto,normale,4.9,6.25,5.6
2008,F257,D19,D,negozi,acquisto,normale,1200.0,1690.0,1445.0
2008,F257,D19,D,negozi,affitto,normale,7.15,10.899999999999999,9.0
2008,F257,D19,D,uffici,acquisto,normale,1225.0,1690.0,1457.5
2008,F257,D19,D,uffici,affitto,normale,5.800000000000001,9.55,7.7
2008,F257,D19,D,magazzini,acquisto,normale,750.0,1100.0,925.0
2008,F257,D19,D,magazzini,affitto,normale,3.1,6.0,4.5
2008,F257,D19,D,laboratori,acquisto,normale,750.0,1100.0,925.0
2008,F257,D19,D,laboratori,affitto,normale,3.0,5.9,4.5
2008,F257,D19,D,box,acquisto,normale,800.0,1050.0,925.0
2008,F257,D19,D,box,affitto,normale,3.3,4.4,3.9
2008,F257,D19,D,abitazioni_civili,acquisto,normale,1300.0,1820.0,1560.0
2008,F257,D19,D,abitazioni_civili,affitto,normale,4.9,6.85,5.9
2008,F257,D19,D,abitazioni_di_tipo_economico,acquisto,normale,1125.0,1540.0,1332.5
2008,F257,D19,D,abitazioni_di_tipo_economico,affitto,normale,4.300000000000001,5.85,5.1
2008,F257,D2,D,negozi,acquisto,normale,1250.0,1795.0,1522.5
2008,F257,D2,D,negozi,affitto,normale,7.4,11.5,9.4
2008,F257,D2,D,uffici,acquisto,normale,1275.0,1795.0,1535.0
2008,F257,D2,D,uffici,affitto,normale,6.050000000000001,10.2,8.1
2008,F257,D2,D,magazzini,acquisto,normale,550.0,745.0,647.5
2008,F257,D2,D,magazzini,affitto,normale,2.3,4.15,3.2
2008,F257,D2,D,laboratori,acquisto,normale,575.0,745.0,660.0
2008,F257,D2,D,laboratori,affitto,normale,2.3,4.05,3.2
2008,F257,D2,D,box,acquisto,normale,800.0,1050.0,925.0
2008,F257,D2,D,box,affitto,normale,3.3,4.4,3.9
2008,F257,D2,D,abitazioni_civili,acquisto,normale,1300.0,1820.0,1560.0
2008,F257,D2,D,abitazioni_civili,affitto,normale,4.9,6.85,5.9
2008,F257,D2,D,abitazioni_di_tipo_economico,acquisto,normale,1200.0,1590.0,1395.0
2008,F257,D2,D,abitazioni_di_tipo_economico,affitto,normale,4.5,6.050000000000001,5.3
2008,F257,D20,D,negozi,acquisto,normale,1305.0,1795.0,1550.0
2008,F257,D20,D,negozi,affitto,normale,7.8,11.6,9.7
2008,F257,D20,D,uffici,acquisto,normale,1305.0,1845.0,1575.0
2008,F257,D20,D,uffici,affitto,normale,6.2,10.5,8.3
2008,F257,D20,D,capannoni_tipici,acquisto,normale,795.0,1000.0,897.5
2008,F257,D20,D,capannoni_tipici,affitto,normale,3.25,5.4,4.3
2008,F257,D20,D,capannoni_industriali,acquisto,normale,665.0,870.0,767.5
2008,F257,D20,D,capannoni_industriali,affitto,normale,2.4,4.300000000000001,3.4
2008,F257,D20,D,box,acquisto,normale,745.0,1080.0,912.5
2008,F257,D20,D,box,affitto,normale,3.0999999999999996,4.5,3.8
2008,F257,D20,D,abitazioni_civili,acquisto,normale,1305.0,1920.0,1612.5
2008,F257,D20,D,abitazioni_civili,affitto,normale,4.95,7.25,6.1
2008,F257,D20,D,abitazioni_di_tipo_economico,acquisto,normale,1205.0,1745.0,1475.0
2008,F257,D20,D,abitazioni_di_tipo_economico,affitto,normale,4.55,6.550000000000001,5.6
2008,F257,D21,D,negozi,acquisto,normale,1150.0,1640.0,1395.0
2008,F257,D21,D,negozi,affitto,normale,6.85,10.55,8.7
2008,F257,D21,D,uffici,acquisto,normale,1205.0,1820.0,1512.5
2008,F257,D21,D,uffici,affitto,normale,5.7,10.35,8.0
2008,F257,D21,D,capannoni_tipici,acquisto,normale,590.0,845.0,717.5
2008,F257,D21,D,capannoni_tipici,affitto,normale,2.3499999999999996,4.55,3.4
2008,F257,D21,D,capannoni_industriali,acquisto,normale,485.0,690.0,587.5
2008,F257,D21,D,capannoni_industriali,affitto,normale,1.75,3.45,2.6
2008,F257,D21,D,magazzini,acquisto,normale,690.0,1000.0,845.0
2008,F257,D21,D,magazzini,affitto,normale,2.8499999999999996,5.5,4.2
2008,F257,D21,D,laboratori,acquisto,normale,615.0,925.0,770.0
2008,F257,D21,D,laboratori,affitto,normale,2.55,5.0,3.8
2008,F257,D21,D,box,acquisto,normale,720.0,1025.0,872.5
2008,F257,D21,D,box,affitto,normale,3.0,4.300000000000001,3.7
2008,F257,D21,D,abitazioni_civili,acquisto,normale,1230.0,1820.0,1525.0
2008,F257,D21,D,abitazioni_civili,affitto,normale,4.65,6.85,5.8
2008,F257,D21,D,abitazioni_di_tipo_economico,acquisto,normale,1100.0,1590.0,1345.0
2008,F257,D21,D,abitazioni_di_tipo_economico,affitto,normale,4.2,6.05,5.1
2008,F257,D22,D,capannoni_tipici,acquisto,normale,745.0,950.0,847.5
2008,F257,D22,D,capannoni_tipici,affitto,normale,3.05,5.1,4.1
2008,F257,D22,D,capannoni_industriali,acquisto,normale,615.0,845.0,730.0
2008,F257,D22,D,capannoni_industriali,affitto,normale,2.3499999999999996,4.25,3.3
2008,F257,D22,D,box,acquisto,normale,690.0,1000.0,845.0
2008,F257,D22,D,box,affitto,normale,2.8499999999999996,4.2,3.5
2008,F257,D22,D,abitazioni_di_tipo_economico,acquisto,normale,1130.0,1640.0,1385.0
2008,F257,D22,D,abitazioni_di_tipo_economico,affitto,normale,4.300000000000001,6.25,5.3
2008,F257,D23,D,ville_e_villini,acquisto,normale,1255.0,1795.0,1525.0
2008,F257,D23,D,ville_e_villini,affitto,normale,4.75,6.75,5.8
2008,F257,D23,D,negozi,acquisto,normale,1360.0,2000.0,1680.0
2008,F257,D23,D,negozi,affitto,normale,8.149999999999999,12.8,10.5
2008,F257,D23,D,box,acquisto,normale,845.0,1205.0,1025.0
2008,F257,D23,D,box,affitto,normale,3.5,5.0,4.2
2008,F257,D23,D,abitazioni_civili,acquisto,normale,1385.0,2000.0,1692.5
2008,F257,D23,D,abitazioni_civili,affitto,normale,5.199999999999999,7.6,6.4
2008,F257,D23,D,abitazioni_di_tipo_economico,acquisto,normale,1205.0,1615.0,1410.0
2008,F257,D23,D,abitazioni_di_tipo_economico,affitto,normale,4.55,6.15,5.3
2008,F257,D24,D,capannoni_tipici,acquisto,normale,825.0,1050.0,937.5
2008,F257,D24,D,capannoni_tipici,affitto,normale,3.3499999999999996,5.7,4.5
2008,F257,D24,D,capannoni_industriali,acquisto,normale,700.0,950.0,825.0
2008,F257,D24,D,capannoni_industriali,affitto,normale,2.5,4.7,3.6
2008,F257,D24,D,box,acquisto,normale,750.0,1025.0,887.5
2008,F257,D24,D,box,affitto,normale,3.1,4.300000000000001,3.7
2008,F257,D24,D,abitazioni_di_tipo_economico,acquisto,normale,1250.0,1770.0,1510.0
2008,F257,D24,D,abitazioni_di_tipo_economico,affitto,normale,4.7,6.15,5.4
2008,F257,D25,D,ville_e_villini,acquisto,normale,1305.0,1795.0,1550.0
2008,F257,D25,D,ville_e_villini,affitto,normale,4.9,6.75,5.8
2008,F257,D25,D,negozi,acquisto,normale,1695.0,2620.0,2157.5
2008,F257,D25,D,negozi,affitto,normale,10.15,16.9,13.5
2008,F257,D25,D,uffici,acquisto,normale,1410.0,2025.0,1717.5
2008,F257,D25,D,uffici,affitto,normale,6.65,11.55,9.1
2008,F257,D25,D,box,acquisto,normale,795.0,1155.0,975.0
2008,F257,D25,D,box,affitto,normale,3.3,4.8,4.0
2008,F257,D25,D,uffici_strutturati,acquisto,normale,1640.0,2410.0,2025.0
2008,F257,D25,D,uffici_strutturati,affitto,normale,7.8,13.7,10.8
2008,F257,D25,D,abitazioni_civili,acquisto,normale,1360.0,1975.0,1667.5
2008,F257,D25,D,abitazioni_civili,affitto,normale,5.1,7.5,6.3
2008,F257,D25,D,abitazioni_di_tipo_economico,acquisto,normale,1285.0,1745.0,1515.0
2008,F257,D25,D,abitazioni_di_tipo_economico,affitto,normale,4.8,6.550000000000001,5.7
2008,F257,D3,D,negozi,acquisto,normale,1205.0,1715.0,1460.0
2008,F257,D3,D,negozi,affitto,normale,7.2,11.05,9.1
2008,F257,D3,D,uffici,acquisto,normale,1180.0,1690.0,1435.0
2008,F257,D3,D,uffici,affitto,normale,5.550000000000001,9.649999999999999,7.6
2008,F257,D3,D,capannoni_tipici,acquisto,normale,795.0,1130.0,962.5
2008,F257,D3,D,capannoni_tipici,affitto,normale,3.25,6.15,4.7
2008,F257,D3,D,capannoni_industriali,acquisto,normale,590.0,845.0,717.5
2008,F257,D3,D,capannoni_industriali,affitto,normale,2.1500000000000004,4.2,3.2
2008,F257,D3,D,box,acquisto,normale,720.0,1025.0,872.5
2008,F257,D3,D,box,affitto,normale,3.0,4.300000000000001,3.7
2008,F257,D3,D,centri_commerciali,acquisto,normale,1460.0,1920.0,1690.0
2008,F257,D3,D,centri_commerciali,affitto,normale,8.75,12.350000000000001,10.6
2008,F257,D3,D,abitazioni_civili,acquisto,normale,1155.0,1715.0,1435.0
2008,F257,D3,D,abitazioni_civili,affitto,normale,4.4,6.5,5.5
2008,F257,D3,D,abitazioni_di_tipo_economico,acquisto,normale,1050.0,1540.0,1295.0
2008,F257,D3,D,abitazioni_di_tipo_economico,affitto,normale,4.0,5.85,4.9
2008,F257,D6,D,ville_e_villini,acquisto,normale,1485.0,1845.0,1665.0
2008,F257,D6,D,ville_e_villini,affitto,normale,5.65,6.95,6.3
2008,F257,D6,D,box,acquisto,normale,925.0,1205.0,1065.0
2008,F257,D6,D,box,affitto,normale,3.9,5.0,4.5
2008,F257,D6,D,abitazioni_civili,acquisto,normale,1590.0,2075.0,1832.5
2008,F257,D6,D,abitazioni_civili,affitto,normale,6.05,7.9,7.0
2008,F257,D6,D,abitazioni_di_tipo_economico,acquisto,normale,1410.0,1715.0,1562.5
2008,F257,D6,D,abitazioni_di_tipo_economico,affitto,normale,5.35,6.5,5.9
2008,F257,D9,D,ville_e_villini,acquisto,normale,1750.0,2410.0,2080.0
2008,F257,D9,D,ville_e_villini,affitto,normale,6.6,9.149999999999999,7.9
2008,F257,D9,D,negozi,acquisto,normale,1900.0,2720.0,2310.0
2008,F257,D9,D,negozi,affitto,normale,11.350000000000001,17.549999999999997,14.4
2008,F257,D9,D,uffici,acquisto,normale,1950.0,2670.0,2310.0
2008,F257,D9,D,uffici,affitto,normale,9.25,15.100000000000001,12.2
2008,F257,D9,D,box,acquisto,normale,1125.0,1490.0,1307.5
2008,F257,D9,D,box,affitto,normale,4.699999999999999,6.199999999999999,5.4
2008,F257,D9,D,autorimesse,acquisto,normale,1000.0,1420.0,1210.0
2008,F257,D9,D,autorimesse,affitto,normale,4.2,5.9,5.1
2008,F257,D9,D,uffici_strutturati,acquisto,normale,1875.0,2565.0,2220.0
2008,F257,D9,D,uffici_strutturati,affitto,normale,8.9,14.5,11.7
2008,F257,D9,D,abitazioni_civili,acquisto,normale,1950.0,2670.0,2310.0
2008,F257,D9,D,abitazioni_civili,affitto,normale,7.4,10.1,8.8
2008,F257,D9,D,abitazioni_di_tipo_economico,acquisto,normale,1675.0,2410.0,2042.5
2008,F257,D9,D,abitazioni_di_tipo_economico,affitto,normale,6.35,9.149999999999999,7.7
2008,F257,E2,E,ville_e_villini,acquisto,normale,1180.0,1690.0,1435.0
2008,F257,E2,E,ville_e_villini,affitto,normale,4.45,6.4,5.4
2008,F257,E2,E,negozi,acquisto,normale,1305.0,1895.0,1600.0
2008,F257,E2,E,negozi,affitto,normale,7.8,12.149999999999999,10.0
2008,F257,E2,E,uffici,acquisto,normale,1305.0,1870.0,1587.5
2008,F257,E2,E,uffici,affitto,normale,6.2,10.600000000000001,8.4
2008,F257,E2,E,capannoni_tipici,acquisto,normale,590.0,795.0,692.5
2008,F257,E2,E,capannoni_tipici,affitto,normale,2.3499999999999996,4.3,3.3
2008,F257,E2,E,box,acquisto,normale,770.0,1130.0,950.0
2008,F257,E2,E,box,affitto,normale,3.2,4.699999999999999,3.9
2008,F257,E2,E,abitazioni_civili,acquisto,normale,1305.0,1895.0,1600.0
2008,F257,E2,E,abitazioni_civili,affitto,normale,4.9,7.15,6.0
2008,F257,E2,E,abitazioni_di_tipo_economico,acquisto,normale,1130.0,1665.0,1397.5
2008,F257,E2,E,abitazioni_di_tipo_economico,affitto,normale,4.300000000000001,6.35,5.3
2008,F257,E3,E,ville_e_villini,acquisto,normale,1350.0,1815.0,1582.5
2008,F257,E3,E,ville_e_villini,affitto,normale,5.1,6.9,6.0
2008,F257,E3,E,negozi,acquisto,normale,1400.0,1895.0,1647.5
2008,F257,E3,E,negozi,affitto,normale,8.3,12.25,10.3
2008,F257,E3,E,uffici,acquisto,normale,1450.0,1895.0,1672.5
2008,F257,E3,E,uffici,affitto,normale,6.85,10.8,8.8
2008,F257,E3,E,capannoni_tipici,acquisto,normale,650.0,845.0,747.5
2008,F257,E3,E,capannoni_tipici,affitto,normale,2.6,4.55,3.6
2008,F257,E3,E,box,acquisto,normale,850.0,1155.0,1002.5
2008,F257,E3,E,box,affitto,normale,3.5,4.8,4.2
2008,F257,E3,E,abitazioni_civili,acquisto,normale,1450.0,1945.0,1697.5
2008,F257,E3,E,abitazioni_civili,affitto,normale,5.5,7.35,6.4
2008,F257,E3,E,abitazioni_di_tipo_economico,acquisto,normale,1175.0,1640.0,1407.5
2008,F257,E3,E,abitazioni_di_tipo_economico,affitto,normale,4.45,6.25,5.3
2008,F257,R1,R,ville_e_villini,acquisto,normale,1075.0,1590.0,1332.5
2008,F257,R1,R,ville_e_villini,affitto,normale,4.0,6.05,5.0
2008,F257,R1,R,box,acquisto,normale,745.0,1000.0,872.5
2008,F257,R1,R,box,affitto,normale,3.1,4.2,3.7
2008,F257,R1,R,abitazioni_civili,acquisto,normale,1155.0,1615.0,1385.0
2008,F257,R1,R,abitazioni_civili,affitto,normale,4.4,6.15,5.3
2008,F257,R2,R,ville_e_villini,acquisto,normale,1155.0,1690.0,1422.5
2008,F257,R2,R,ville_e_villini,affitto,normale,4.4,6.449999999999999,5.4
2008,F257,R2,R,box,acquisto,normale,745.0,1000.0,872.5
2008,F257,R2,R,box,affitto,normale,3.1,4.2,3.7
2008,F257,R2,R,abitazioni_civili,acquisto,normale,1230.0,1745.0,1487.5
2008,F257,R2,R,abitazioni_civili,affitto,normale,4.6,6.550000000000001,5.6
2010,F257,B2,B,negozi,acquisto,normale,3500.0,5500.0,4500.0
2010,F257,B2,B,negozi,affitto,normale,21.0,35.6,28.3
2010,F257,B2,B,uffici,acquisto,normale,2300.0,3200.0,2750.0
2010,F257,B2,B,uffici,affitto,normale,10.9,17.9,14.4
2010,F257,B2,B,box,acquisto,normale,2000.0,3000.0,2500.0
2010,F257,B2,B,box,affitto,normale,8.5,12.7,10.6
2010,F257,B2,B,posti_auto_scoperti,acquisto,normale,1100.0,1550.0,1325.0
2010,F257,B2,B,posti_auto_scoperti,affitto,normale,5.2,7.3,6.2
2010,F257,B2,B,abitazioni_signorili,acquisto,normale,3900.0,5300.0,4600.0
2010,F257,B2,B,abitazioni_signorili,affitto,normale,14.6,23.85,19.2
2010,F257,B2,B,abitazioni_civili,acquisto,normale,2300.0,3000.0,2650.0
2010,F257,B2,B,abitazioni_civili,affitto,normale,8.7,13.5,11.1
2010,F257,B2,B,abitazioni_di_tipo_economico,acquisto,normale,2000.0,2800.0,2400.0
2010,F257,B2,B,abitazioni_di_tipo_economico,affitto,normale,7.6,11.9,9.8
2010,F257,C5,C,negozi,acquisto,normale,1800.0,2500.0,2150.0
2010,F257,C5,C,negozi,affitto,normale,10.8,16.2,13.5
2010,F257,C5,C,uffici,acquisto,normale,1650.0,2100.0,1875.0
2010,F257,C5,C,uffici,affitto,normale,7.8,12.0,9.9
2010,F257,C5,C,box,acquisto,normale,1300.0,1550.0,1425.0
2010,F257,C5,C,box,affitto,normale,5.4,6.5,6.0
2010,F257,C5,C,abitazioni_civili,acquisto,normale,1650.0,2000.0,1825.0
2010,F257,C5,C,abitazioni_civili,affitto,normale,6.3,9.0,7.7
2010,F257,C5,C,abitazioni_di_tipo_economico,acquisto,normale,1400.0,1900.0,1650.0
2010,F257,C5,C,abitazioni_di_tipo_economico,affitto,normale,5.3,8.1,6.7
2010,F257,C6,C,ville_e_villini,acquisto,normale,2000.0,2900.0,2450.0
2010,F257,C6,C,ville_e_villini,affitto,normale,7.6,11.0,9.3
2010,F257,C6,C,negozi,acquisto,normale,2000.0,2700.0,2350.0
2010,F257,C6,C,negozi,affitto,normale,11.9,17.4,14.6
2010,F257,C6,C,uffici,acquisto,normale,1800.0,2700.0,2250.0
2010,F257,C6,C,uffici,affitto,normale,8.5,15.3,11.9
2010,F257,C6,C,box,acquisto,normale,1200.0,1600.0,1400.0
2010,F257,C6,C,box,affitto,normale,5.0,6.7,5.8
2010,F257,C6,C,abitazioni_civili,acquisto,normale,1700.0,2300.0,2000.0
2010,F257,C6,C,abitazioni_civili,affitto,normale,6.4,10.350000000000001,8.4
2010,F257,C6,C,abitazioni_di_tipo_economico,acquisto,normale,1600.0,2300.0,1950.0
2010,F257,C6,C,abitazioni_di_tipo_economico,affitto,normale,6.1,9.8,8.0
2010,F257,D10,D,ville_e_villini,acquisto,normale,1800.0,2500.0,2150.0
2010,F257,D10,D,ville_e_villini,affitto,normale,6.8,9.5,8.2
2010,F257,D10,D,uffici,acquisto,normale,1900.0,2600.0,2250.0
2010,F257,D10,D,uffici,affitto,normale,9.0,14.8,11.9
2010,F257,D10,D,box,acquisto,normale,1000.0,1400.0,1200.0
2010,F257,D10,D,box,affitto,normale,4.2,5.8,5.0
2010,F257,D10,D,uffici_strutturati,acquisto,normale,1900.0,2700.0,2300.0
2010,F257,D10,D,uffici_strutturati,affitto,normale,9.0,15.3,12.2
2010,F257,D10,D,abitazioni_civili,acquisto,normale,1800.0,2400.0,2100.0
2010,F257,D10,D,abitazioni_civili,affitto,normale,6.8,9.1,7.9
2010,F257,D11,D,ville_e_villini,acquisto,normale,1250.0,1800.0,1525.0
2010,F257,D11,D,ville_e_villini,affitto,normale,4.7,6.8,5.8
2010,F257,D11,D,negozi,acquisto,normale,1400.0,2000.0,1700.0
2010,F257,D11,D,negozi,affitto,normale,8.4,12.8,10.6
2010,F257,D11,D,uffici,acquisto,normale,1400.0,2000.0,1700.0
2010,F257,D11,D,uffici,affitto,normale,6.6,11.4,9.0
2010,F257,D11,D,box,acquisto,normale,800.0,1200.0,1000.0
2010,F257,D11,D,box,affitto,normale,3.5,5.0,4.2
2010,F257,D11,D,abitazioni_civili,acquisto,normale,1400.0,2000.0,1700.0
2010,F257,D11,D,abitazioni_civili,affitto,normale,5.3,7.6,6.4
2010,F257,D11,D,abitazioni_di_tipo_economico,acquisto,normale,1250.0,1800.0,1525.0
2010,F257,D11,D,abitazioni_di_tipo_economico,affitto,normale,4.7,6.8,5.8
2010,F257,D12,D,ville_e_villini,acquisto,normale,1500.0,1900.0,1700.0
2010,F257,D12,D,ville_e_villini,affitto,normale,5.7,7.2,6.5
2010,F257,D12,D,negozi,acquisto,normale,1800.0,2500.0,2150.0
2010,F257,D12,D,negozi,affitto,normale,10.8,16.2,13.5
2010,F257,D12,D,uffici,acquisto,normale,1650.0,2100.0,1875.0
2010,F257,D12,D,uffici,affitto,normale,7.8,11.9,9.8
2010,F257,D12,D,box,acquisto,normale,800.0,1100.0,950.0
2010,F257,D12,D,box,affitto,normale,3.3,4.6,3.9
2010,F257,D12,D,uffici_strutturati,acquisto,normale,1800.0,2300.0,2050.0
2010,F257,D12,D,uffici_strutturati,affitto,normale,8.5,13.1,10.8
2010,F257,D12,D,abitazioni_civili,acquisto,normale,1700.0,2100.0,1900.0
2010,F257,D12,D,abitazioni_civili,affitto,normale,6.4,8.0,7.2
2010,F257,D12,D,abitazioni_di_tipo_economico,acquisto,normale,1150.0,1600.0,1375.0
2010,F257,D12,D,abitazioni_di_tipo_economico,affitto,normale,4.4,6.1,5.2
2010,F257,D13,D,ville_e_villini,acquisto,normale,1600.0,2000.0,1800.0
2010,F257,D13,D,ville_e_villini,affitto,normale,6.1,7.6,6.8
2010,F257,D13,D,negozi,acquisto,normale,1800.0,2500.0,2150.0
2010,F257,D13,D,negozi,affitto,normale,9.2,14.8,12.0
2010,F257,D13,D,uffici,acquisto,normale,1600.0,2250.0,1925.0
2010,F257,D13,D,uffici,affitto,normale,7.6,12.8,10.2
2010,F257,D13,D,box,acquisto,normale,1000.0,1400.0,1200.0
2010,F257,D13,D,box,affitto,normale,4.2,5.8,5.0
2010,F257,D13,D,centri_commerciali,acquisto,normale,1650.0,2000.0,1825.0
2010,F257,D13,D,centri_commerciali,affitto,normale,9.2,12.8,11.0
2010,F257,D13,D,abitazioni_civili,acquisto,normale,1800.0,2200.0,2000.0
2010,F257,D13,D,abitazioni_civili,affitto,normale,6.8,8.3,7.6
2010,F257,D13,D,abitazioni_di_tipo_economico,acquisto,normale,1450.0,1800.0,1625.0
2010,F257,D13,D,abitazioni_di_tipo_economico,affitto,normale,5.5,6.8,6.2
2010,F257,D14,D,ville_e_villini,acquisto,normale,1450.0,1800.0,1625.0
2010,F257,D14,D,ville_e_villini,affitto,normale,5.5,6.8,6.2
2010,F257,D14,D,negozi,acquisto,normale,1800.0,2400.0,2100.0
2010,F257,D14,D,negozi,affitto,normale,10.8,15.6,13.2
2010,F257,D14,D,uffici,acquisto,normale,1600.0,2000.0,1800.0
2010,F257,D14,D,uffici,affitto,normale,7.6,11.4,9.5
2010,F257,D14,D,box,acquisto,normale,800.0,1200.0,1000.0
2010,F257,D14,D,box,affitto,normale,3.4,5.1,4.2
2010,F257,D14,D,centri_commerciali,acquisto,normale,1550.0,1900.0,1725.0
2010,F257,D14,D,centri_commerciali,affitto,normale,9.2,12.2,10.7
2010,F257,D14,D,abitazioni_civili,acquisto,normale,1700.0,2000.0,1850.0
2010,F257,D14,D,abitazioni_civili,affitto,normale,6.4,7.6,7.0
2010,F257,D14,D,abitazioni_di_tipo_economico,acquisto,normale,1450.0,1800.0,1625.0
2010,F257,D14,D,abitazioni_di_tipo_economico,affitto,normale,5.5,6.8,6.2
2010,F257,D15,D,ville_e_villini,acquisto,normale,1250.0,1800.0,1525.0
2010,F257,D15,D,ville_e_villini,affitto,normale,4.7,6.8,5.8
2010,F257,D15,D,box,acquisto,normale,800.0,1000.0,900.0
2010,F257,D15,D,box,affitto,normale,3.3,4.2,3.8
2010,F257,D15,D,abitazioni_civili,acquisto,normale,1450.0,1800.0,1625.0
2010,F257,D15,D,abitazioni_civili,affitto,normale,5.5,6.8,6.2
2010,F257,D15,D,abitazioni_di_tipo_economico,acquisto,normale,1300.0,1600.0,1450.0
2010,F257,D15,D,abitazioni_di_tipo_economico,affitto,normale,4.9,6.1,5.5
2010,F257,D16,D,ville_e_villini,acquisto,normale,1500.0,2000.0,1750.0
2010,F257,D16,D,ville_e_villini,affitto,normale,5.7,7.6,6.7
2010,F257,D16,D,negozi,acquisto,normale,1550.0,2100.0,1825.0
2010,F257,D16,D,negozi,affitto,normale,9.2,13.5,11.3
2010,F257,D16,D,uffici,acquisto,normale,1600.0,2100.0,1850.0
2010,F257,D16,D,uffici,affitto,normale,7.5,12.0,9.8
2010,F257,D16,D,box,acquisto,normale,1000.0,1400.0,1200.0
2010,F257,D16,D,box,affitto,normale,4.2,5.8,5.0
2010,F257,D16,D,abitazioni_civili,acquisto,normale,1700.0,2100.0,1900.0
2010,F257,D16,D,abitazioni_civili,affitto,normale,6.4,8.0,7.2
2010,F257,D16,D,abitazioni_di_tipo_economico,acquisto,normale,1300.0,1800.0,1550.0
2010,F257,D16,D,abitazioni_di_tipo_economico,affitto,normale,4.9,6.8,5.8
2010,F257,D17,D,ville_e_villini,acquisto,normale,1300.0,1800.0,1550.0
2010,F257,D17,D,ville_e_villini,affitto,normale,4.9,6.8,5.8
2010,F257,D17,D,negozi,acquisto,normale,1500.0,2100.0,1800.0
2010,F257,D17,D,negozi,affitto,normale,8.9,13.5,11.2
2010,F257,D17,D,uffici,acquisto,normale,1400.0,1900.0,1650.0
2010,F257,D17,D,uffici,affitto,normale,6.6,10.8,8.7
2010,F257,D17,D,capannoni_tipici,acquisto,normale,650.0,850.0,750.0
2010,F257,D17,D,capannoni_tipici,affitto,normale,2.6,4.6,3.6
2010,F257,D17,D,box,acquisto,normale,800.0,1200.0,1000.0
2010,F257,D17,D,box,affitto,normale,3.4,5.1,4.2
2010,F257,D17,D,abitazioni_civili,acquisto,normale,1500.0,1900.0,1700.0
2010,F257,D17,D,abitazioni_civili,affitto,normale,5.7,7.2,6.5
2010,F257,D17,D,abitazioni_di_tipo_economico,acquisto,normale,1300.0,1800.0,1550.0
2010,F257,D17,D,abitazioni_di_tipo_economico,affitto,normale,4.9,6.8,5.8
2010,F257,D18,D,capannoni_tipici,acquisto,normale,550.0,750.0,650.0
2010,F257,D18,D,capannoni_tipici,affitto,normale,2.2,4.1,3.1
2010,F257,D18,D,magazzini,acquisto,normale,600.0,950.0,775.0
2010,F257,D18,D,magazzini,affitto,normale,2.6,5.1,3.8
2010,F257,D18,D,laboratori,acquisto,normale,650.0,950.0,800.0
2010,F257,D18,D,laboratori,affitto,normale,2.7,5.1,3.9
2010,F257,D18,D,box,acquisto,normale,700.0,1000.0,850.0
2010,F257,D18,D,box,affitto,normale,2.9,4.2,3.5
2010,F257,D18,D,abitazioni_civili,acquisto,normale,1300.0,1700.0,1500.0
2010,F257,D18,D,abitazioni_civili,affitto,normale,4.9,6.4,5.7
2010,F257,D18,D,abitazioni_di_tipo_economico,acquisto,normale,1050.0,1450.0,1250.0
2010,F257,D18,D,abitazioni_di_tipo_economico,affitto,normale,4.0,5.5,4.8
2010,F257,D19,D,ville_e_villini,acquisto,normale,1200.0,1600.0,1400.0
2010,F257,D19,D,ville_e_villini,affitto,normale,4.5,6.1,5.3
2010,F257,D19,D,negozi,acquisto,normale,1250.0,1800.0,1525.0
2010,F257,D19,D,negozi,affitto,normale,7.5,11.7,9.6
2010,F257,D19,D,uffici,acquisto,normale,1300.0,1800.0,1550.0
2010,F257,D19,D,uffici,affitto,normale,6.2,10.2,8.2
2010,F257,D19,D,magazzini,acquisto,normale,750.0,1100.0,925.0
2010,F257,D19,D,magazzini,affitto,normale,3.1,6.0,4.5
2010,F257,D19,D,laboratori,acquisto,normale,750.0,1100.0,925.0
2010,F257,D19,D,laboratori,affitto,normale,3.0,5.9,4.5
2010,F257,D19,D,box,acquisto,normale,750.0,1000.0,875.0
2010,F257,D19,D,box,affitto,normale,3.1,4.2,3.7
2010,F257,D19,D,abitazioni_civili,acquisto,normale,1400.0,1800.0,1600.0
2010,F257,D19,D,abitazioni_civili,affitto,normale,5.3,6.8,6.0
2010,F257,D19,D,abitazioni_di_tipo_economico,acquisto,normale,1100.0,1500.0,1300.0
2010,F257,D19,D,abitazioni_di_tipo_economico,affitto,normale,4.2,5.7,5.0
2010,F257,D2,D,negozi,acquisto,normale,1250.0,1800.0,1525.0
